,soil_type,wild_soil
8827,1,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8828,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8829,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8830,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8831,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8832,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8833,1,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8834,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8835,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8836,1,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8837,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8838,1,neota_wilderness_area typic_cryaquolis borohemists_complex climatic_zone_subalpine geologic_zone_alluvium
8839,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8840,1,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8841,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8842,1,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8843,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8844,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8845,1,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8846,1,neota_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8847,1,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8848,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8849,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8850,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8851,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8852,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8853,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8854,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8855,1,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8856,1,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8857,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8858,1,rawah_wilderness_area legault_family rock_land_complex stony climatic_zone_montane geologic_zone_igneous_and_metamorphic
8859,1,comanche_peak_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8860,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8861,1,rawah_wilderness_area moran_family cryorthents leighcan_family_complex extremely_stony climatic_zone_alpine geologic_zone_igneous_and_metamorphic
8862,1,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8863,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8864,1,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8865,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8866,1,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8867,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8868,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8869,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8870,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8871,1,comanche_peak_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8872,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8873,1,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8874,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8875,1,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8876,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8877,1,neota_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8878,1,rawah_wilderness_area legault_family rock_land_complex stony climatic_zone_montane geologic_zone_igneous_and_metamorphic
8879,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8880,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8881,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8882,1,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8883,1,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8884,1,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
8885,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8886,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8887,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8888,1,neota_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8889,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8890,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8891,1,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8892,1,rawah_wilderness_area moran_family cryorthents rock_land_complex extremely_stony climatic_zone_alpine geologic_zone_igneous_and_metamorphic
8893,1,neota_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8894,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8895,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8896,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8897,1,neota_wilderness_area typic_cryaquolis borohemists_complex climatic_zone_subalpine geologic_zone_alluvium
8898,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8899,1,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8900,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8901,1,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8902,1,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8903,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8904,1,rawah_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8905,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8906,1,rawah_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8907,1,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8908,1,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8909,1,neota_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8910,1,neota_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8911,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8912,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8913,1,rawah_wilderness_area como legault_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8914,1,neota_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8915,1,comanche_peak_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8916,1,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8917,1,comanche_peak_wilderness_area leighcan_family till_substratum extremely_bouldery climatic_zone_subalpine geologic_zone_glacial
8918,1,neota_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8919,1,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
8920,1,neota_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
8921,1,neota_wilderness_area leighcan moran_families cryaquolls_complex extremely_stony climatic_zone_alpine geologic_zone_igneous_and_metamorphic
8922,1,rawah_wilderness_area leighcan moran_families cryaquolls_complex extremely_stony climatic_zone_alpine geologic_zone_igneous_and_metamorphic
8923,1,rawah_wilderness_area como_family rock_land legault_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
